0,1,2,3,4
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.03400297169386304, [0.07663960299579498]]","['Wp1', -0.033859552417276825, [0.5297223538784239]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 90.0)]","[0.4, 0.6]","['W5', 0.049999999999999975, [1.9176184329396149]]","['Wp1', -0.054043492037651825, [2.2176888057666813]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W5', 0.026089019065263196, [0.9454557458932087]]","['Wp1', -0.046535165408584, [0.10502364796740665]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999990000007189, [0.5580618836290067]]","['Wp2', -0.09999993749994612, [2.089391661530382]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.040692537972880166, [2.72932598554298]]","['Wp2', -0.09394117724143193, [1.540134004121554]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.018666419450417082, [2.4465002527818167]]","['Wp2', -0.07752957627308874, [0.7862875987129454]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W4', 0.049950000858523344, [1.6301985730264343]]","['Wp2', -0.3999997777777955, [1.4844077613806548]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W4', 0.09990000001944532, [1.6451172026978924]]","['Wp2', -0.29999981250000973, array([0.70735544])]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W4', 0.14985003625433102, [1.7554996437237649]]","['Wp2', -0.19999985714287555, [1.8993757151739943]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.1998000001441284, [1.9629865011126486]]","['Wp2', -0.09999991666668287, array([0.97475555])]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W4', 0.034511112968936046, [1.5795346632140521]]","['Wp2', -0.37814431011412586, [1.0642276111913453]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W4', 0.06902222596521218, [2.1815902376416942]]","['Wp2', -0.2815831006639651, [0.878142100699929]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W4', 0.10353333890684818, [2.114886526876571]]","['Wp2', -0.1860115699519137, [1.3031403102864763]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.138044451875728, [2.49077380929851]]","['Wp2', -0.09189362372401552, [2.0481520495747914]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W4', 0.020586472167069075, [1.1866099340264837]]","['Wp2', -0.3150856754704406, [0.5025303794278787]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W4', 0.041172944334222625, [2.9181206092367438]]","['Wp2', -0.2287714446622175, [0.9519726892149238]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W4', 0.06175941650149623, [0.7070145827473773]]","['Wp2', -0.1464688435853827, [2.0312194775679773]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.08234588873090207, [2.8647544870170325]]","['Wp2', -0.06962360358178432, [1.0982813125373705]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W4', 0.019074795634270735, [2.5502355180879657]]","['Wp2', -0.14852901129122803, [0.9271120897488675]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W4', 0.028612193437764593, [0.9916631559992283]]","['Wp2', -0.08877000014434455, [2.0074740240039426]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W4', 0.038149591250352805, [0.8855700088873704]]","['Wp2', -0.039281333338946525, [2.1484180915940136]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999990000006675, [2.218855558421566]]","['Wp2', -0.09999993750001415, [1.345073429953008]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04069253797284055, [2.188918461068027]]","['Wp2', -0.09394117724143525, [1.926676637884015]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.01866641948866061, [2.1876781562476344]]","['Wp2', -0.07752957627308725, [1.498810994504856]]"
"['phi minus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.049999933333365415, [0.5281595858409389]]","['Wp1', -0.20980751225769004, [0.6426085418885193]]"
"['phi minus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978821573, [0.1648224040156352]]","['Wp1', -0.1990950007170691, [0.37824925224835043]]"
"['phi minus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037578, [0.02481814692267894]]","['Wp1', -0.16801149765276369, [1.0942444474080726]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336541, [1.6356367390368454]]","['Wp1', -0.12838812889088216, [2.607989807270438]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W4', 0.12499987500008322, [1.0668954880851362]]","['Wp2', -0.03784690637266599, [2.902456397092684]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04369096978817519, [1.426960077973908]]","['Wp1', -0.11970359061264405, [1.6192255117650165]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.1133656724660505, [2.4518770073599168]]","['Wp2', -0.03311697297834049, [1.2863324063675987]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037592, [2.1280583182670507]]","['Wp1', -0.0952806413696736, [0.04360206192052177]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431298134, [1.0543684185034283]]","['Wp1', -0.019815216214897236, [0.043581640150975216]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W4', 0.03400297169386608, [2.54606115452844]]","['Wp3', -0.03385955241726864, [0.744073052998111]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.026089019065259983, [2.16721222932908]]","['Wp3', -0.04653516540862228, [1.2078995337900469]]"
