0,1,2,3,4
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.11336567246605068, [0.4036856407005743]]","['Wp3', -0.03311697297833025, [1.5997452417159679]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431299232, [1.8152493094277822]]","['Wp2', -0.019815216214895168, [2.0336800863394062]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W5', 0.03400297169386439, [3.1258143371435714]]","['Wp1', -0.0338595524172028, [1.7803153658217827]]"
"['phi minus, i psi minus', 'phi minus, psi plus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W5', 0.026089019065260163, [2.2535447511020945]]","['Wp1', -0.04653516540860447, [0.6949906386391428]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W4', 0.049950008316550096, [1.4515559849968487]]","['Wp2', -0.3999997777777966, [0.16441796742542517]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W4', 0.0345111130087356, [1.4252851312713526]]","['Wp2', -0.37814431011412586, [0.219040265128661]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W4', 0.020586472167636156, [0.5521992450150345]]","['Wp2', -0.31508567547044175, [1.0327037069262377]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W4', 0.09990000003270551, [2.9607122118992475]]","['Wp2', -0.2999998125000184, [0.90584222]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W4', 0.06902222593786106, [3.0821544565232224]]","['Wp2', -0.28158310066396197, [0.569978524484788]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W4', 0.041172944334249374, [2.290377968334498]]","['Wp2', -0.22877144466221677, [1.7936830076191108]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W3', 0.07629918250070661, [2.5625200272914666]]","['Wp2', -0.14852901129122825, [2.3154254598352715]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W4', 0.14985000002579052, [2.5432019676972764]]","['Wp2', -0.19999985714287538, [0.95303332]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W1', 0.14999999999999997, [2.8687214527290696]]","['Wp2', -0.18601156995191426, [1.400881136749057]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W4', 0.061759416501435016, [1.372312272799093]]","['Wp2', -0.14646884358538315, [1.2200976587597523]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W4', 0.028612193437764645, [2.538997652987769]]","['Wp2', -0.08877000014433517, [0.8841438385631876]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999990000006664, [2.1656165638378844]]","['Wp2', -0.09999993750001379, [1.3385718709850782]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04069253797284048, [1.7917680406558953]]","['Wp2', -0.09394117724143602, [2.593090149216923]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.018666419450385094, [1.3198324706406661]]","['Wp2', -0.07752957627308471, [1.80693619588888]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.19980000065480646, [1.031594591701186]]","['Wp2', -0.09999991666668281, [1.0254636141769244]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.1380444518757229, [2.1238643400265627]]","['Wp2', -0.09189362372408012, [1.020038865185956]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.08234588866827369, [2.4993971536684603]]","['Wp2', -0.0696236035817829, [0.6270566018160206]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W4', 0.0381495912503528, [2.032471785165289]]","['Wp2', -0.039281333338948655, [1.0833766120702941]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.049999900000066745, [1.930128981175906]]","['Wp2', -0.09999993750001379, [0.03932610621915899]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.04069253797631251, [3.028501012841871]]","['Wp2', -0.09394117724143444, [1.7120939204372636]]"
"['phi minus, i psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.018666419450446017, [0.6165391385729431]]","['Wp2', -0.07752957627307852, [1.8374183060373865]]"
"['phi minus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336541, [2.3472706775784262]]","['Wp1', -0.20980751193564134, [0.8441873604463159]]"
"['phi minus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.0436909697881752, [2.3628192321390666]]","['Wp1', -0.19909500071808117, [1.7862990725298555]]"
"['phi minus, i psi minus', 'phi plus, i phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037575, [0.7397038849209557]]","['Wp1', -0.16801149765275342, [2.2968260269179237]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.04999993333336541, [2.2080809755603124]]","['Wp1', -0.12838812935197533, [1.336119418549723]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W4', 0.043690969788175264, [0.9632594502716754]]","['Wp1', -0.11970359061280827, [1.2800646138984586]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W4', 0.028004316971037828, [0.9441459253820027]]","['Wp1', -0.09528064136959773, [0.32487389187833876]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.12499987500008322, [2.435388712731159]]","['Wp2', -0.0378469063724525, [2.581139465188589]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.11336567246605053, [2.343204947141467]]","['Wp2', -0.03311697297834115, [2.0441280954176344]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.08583302431298469, [2.2172210974432742]]","['Wp2', -0.01981521621487891, [0.39849348260335204]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.034002971693862974, [1.894430955283358]]","['Wp3', -0.03385955241722147, [0.40200182255182293]]"
"['phi minus, i psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W2', 0.026089019065259997, [3.0086202791139884]]","['Wp3', -0.04653516540862354, [1.5338433738103736]]"
